ID,label
2998,2
2999,4
3000,2
3001,4
3002,3
3003,0
3004,8
3005,3
3006,1
3007,1
3008,9
3009,0
3010,7
3011,2
3012,2
3013,0
3014,0
3015,3
3016,0
3017,1
3018,3
3019,8
3020,7
3021,2
3022,8
3023,1
3024,5
3025,5
3026,7
3027,8
3028,9
3029,4
3030,0
3031,0
3032,9
3033,9
3034,2
3035,9
3036,7
3037,7
3038,6
3039,1
3040,3
3041,8
3042,8
3043,6
3044,1
3045,9
3046,3
3047,4
3048,2
3049,3
3050,0
3051,3
3052,5
3053,9
3054,0
3055,4
3056,3
3057,3
3058,4
3059,9
3060,6
3061,3
3062,9
3063,9
3064,3
3065,3
3066,1
3067,6
3068,8
3069,2
3070,0
3071,7
3072,7
3073,5
3074,3
3075,6
3076,8
3077,0
3078,3
3079,4
3080,2
3081,2
3082,5
3083,6
3084,3
3085,3
3086,3
3087,8
3088,3
3089,7
3090,3
3091,9
3092,6
3093,7
3094,2
3095,2
3096,6
3097,7
3098,7
3099,7
3100,4
3101,0
3102,2
3103,9
3104,4
3105,4
3106,8
3107,5
3108,5
3109,0
3110,3
3111,9
3112,5
3113,8
3114,7
3115,7
3116,2
3117,8
3118,5
3119,3
3120,2
3121,1
3122,3
3123,5
3124,8
3125,6
3126,2
3127,6
3128,7
3129,1
3130,5
3131,1
3132,5
3133,2
3134,9
3135,2
3136,3
3137,7
3138,5
3139,6
3140,5
3141,6
3142,8
3143,2
3144,3
3145,9
3146,8
3147,7
3148,7
3149,3
3150,3
3151,3
3152,3
3153,8
3154,5
3155,0
3156,5
3157,1
3158,6
3159,5
3160,3
3161,7
3162,4
3163,2
3164,8
3165,9
3166,7
3167,7
3168,9
3169,8
3170,4
3171,0
3172,9
3173,3
3174,2
3175,4
3176,9
3177,0
3178,7
3179,5
3180,6
3181,3
3182,7
3183,0
3184,5
3185,2
3186,8
3187,5
3188,9
3189,4
3190,5
3191,8
3192,0
3193,6
3194,4
3195,8
3196,2
3197,2
3198,6
3199,3
3200,2
3201,6
3202,2
3203,6
3204,5
3205,8
3206,7
3207,5
3208,2
3209,7
3210,8
3211,7
3212,8
3213,1
3214,2
3215,7
3216,7
3217,6
3218,2
3219,2
3220,7
3221,6
3222,5
3223,1
3224,1
3225,9
3226,8
3227,4
3228,9
3229,5
3230,5
3231,7
3232,8
3233,2
3234,0
3235,0
3236,8
3237,4
3238,7
3239,4
3240,1
3241,5
3242,4
3243,0
3244,2
3245,7
3246,3
3247,5
3248,6
3249,0
3250,6
3251,5
3252,6
3253,0
3254,7
3255,3
3256,9
3257,5
3258,3
3259,4
3260,3
3261,3
3262,7
3263,7
3264,4
3265,3
3266,0
3267,0
3268,8
3269,7
3270,1
3271,8
3272,7
3273,4
3274,0
3275,4
3276,5
3277,0
3278,0
3279,3
3280,2
3281,7
3282,3
3283,0
3284,6
3285,7
3286,7
3287,8
3288,4
3289,3
3290,0
3291,6
3292,7
3293,5
3294,6
3295,0
3296,0
3297,9
3298,5
3299,3
3300,6
3301,0
3302,3
3303,1
3304,6
3305,2
3306,1
3307,4
3308,5
3309,4
3310,8
3311,0
3312,8
3313,8
3314,8
3315,0
3316,8
3317,2
3318,3
3319,5
3320,5
3321,4
3322,6
3323,8
3324,8
3325,9
3326,2
3327,3
3328,2
3329,3
3330,1
3331,4
3332,5
3333,1
3334,6
3335,3
3336,9
3337,2
3338,4
3339,8
3340,2
3341,8
3342,6
3343,6
3344,2
3345,2
3346,5
3347,6
3348,2
3349,2
3350,5
3351,5
3352,1
3353,3
3354,3
3355,4
3356,3
3357,1
3358,7
3359,2
3360,6
3361,9
3362,2
3363,4
3364,5
3365,8
3366,8
3367,4
3368,1
3369,4
3370,1
3371,8
3372,5
3373,4
3374,5
3375,8
3376,4
3377,4
3378,7
3379,7
3380,0
3381,1
3382,4
3383,8
3384,1
3385,0
3386,3
3387,1
3388,7
3389,7
3390,5
3391,5
3392,8
3393,2
3394,4
3395,9
3396,9
3397,5
3398,3
3399,0
3400,4
3401,8
3402,5
3403,6
3404,9
3405,2
3406,7
3407,4
3408,0
3409,6
3410,0
3411,6
3412,2
3413,3
3414,8
3415,6
3416,4
3417,6
3418,0
3419,7
3420,7
3421,5
3422,3
3423,5
3424,6
3425,2
3426,8
3427,2
3428,8
3429,7
3430,2
3431,3
3432,1
3433,8
3434,6
3435,7
3436,2
3437,1
3438,7
3439,5
3440,5
3441,1
3442,0
3443,5
3444,4
3445,2
3446,1
3447,0
3448,2
3449,7
3450,8
3451,5
3452,4
3453,9
3454,8
3455,3
3456,4
3457,4
3458,3
3459,2
3460,6
3461,0
3462,3
3463,9
3464,3
3465,3
3466,2
3467,3
3468,0
3469,3
3470,8
3471,1
3472,4
3473,4
3474,1
3475,8
3476,8
3477,4
3478,1
3479,2
3480,9
3481,2
3482,0
3483,1
3484,5
3485,4
3486,9
3487,1
3488,3
3489,6
3490,3
3491,2
3492,9
3493,0
3494,1
3495,7
3496,9
3497,2
3498,3
3499,3
3500,3
3501,3
3502,0
3503,3
3504,5
3505,4
3506,9
3507,3
3508,9
3509,2
3510,5
3511,9
3512,0
3513,5
3514,5
3515,6
3516,1
3517,0
3518,6
3519,2
3520,4
3521,0
3522,8
3523,6
3524,9
3525,6
3526,5
3527,0
3528,6
3529,5
3530,6
3531,5
3532,9
3533,5
3534,2
3535,6
3536,6
3537,1
3538,0
3539,6
3540,1
3541,3
3542,3
3543,8
3544,2
3545,7
3546,6
3547,3
3548,5
3549,3
3550,7
3551,1
3552,6
3553,1
3554,9
3555,9
3556,5
3557,2
3558,1
3559,5
3560,1
3561,8
3562,5
3563,9
3564,3
3565,7
3566,5
3567,9
3568,0
3569,8
3570,4
3571,0
3572,8
3573,7
3574,4
3575,8
3576,9
3577,1
3578,5
3579,2
3580,5
3581,1
3582,2
3583,8
3584,1
3585,1
3586,9
3587,5
3588,1
3589,6
3590,6
3591,4
3592,0
3593,6
3594,4
3595,5
3596,4
3597,2
3598,4
3599,5
3600,2
3601,8
3602,4
3603,2
3604,3
3605,6
3606,2
3607,2
3608,5
3609,4
3610,5
3611,4
3612,9
3613,5
3614,5
3615,9
3616,5
3617,7
3618,8
3619,9
3620,7
3621,5
3622,4
3623,6
3624,5
3625,8
3626,9
3627,4
3628,3
3629,7
3630,1
3631,2
3632,5
3633,4
3634,4
3635,0
3636,3
3637,1
3638,7
3639,0
3640,7
3641,9
3642,4
3643,5
3644,6
3645,9
3646,7
3647,8
3648,3
3649,6
3650,7
3651,1
3652,3
3653,3
3654,5
3655,1
3656,9
3657,1
3658,0
3659,0
3660,0
3661,5
3662,8
3663,4
3664,4
3665,0
3666,8
3667,3
3668,6
3669,0
3670,1
3671,7
3672,6
3673,9
3674,6
3675,9
3676,1
3677,7
3678,5
3679,1
3680,6
3681,8
3682,1
3683,1
3684,7
3685,0
3686,1
3687,6
3688,4
3689,5
3690,2
3691,9
3692,6
3693,9
3694,8
3695,6
3696,9
3697,4
3698,3
3699,1
3700,5
3701,0
3702,2
3703,2
3704,3
3705,1
3706,4
3707,9
3708,9
3709,5
3710,9
3711,8
3712,5
3713,6
3714,9
3715,7
3716,8
3717,1
3718,7
3719,7
3720,5
3721,4
3722,7
3723,7
3724,3
3725,3
3726,5
3727,1
3728,5
3729,9
3730,7
3731,4
3732,8
3733,6
3734,2
3735,2
3736,0
3737,6
3738,9
3739,7
3740,8
3741,0
3742,5
3743,3
3744,1
3745,5
3746,3
3747,2
3748,6
3749,6
3750,7
3751,3
3752,2
3753,1
3754,1
3755,7
3756,3
3757,7
3758,0
3759,5
3760,9
3761,1
3762,1
3763,9
3764,0
3765,1
3766,0
3767,7
3768,5
3769,7
3770,2
3771,2
3772,5
3773,0
3774,8
3775,3
3776,4
3777,3
3778,7
3779,9
3780,8
3781,6
3782,3
3783,6
3784,0
3785,6
3786,4
3787,2
3788,7
3789,5
3790,4
3791,7
3792,3
3793,7
3794,0
3795,0
3796,9
3797,8
3798,1
3799,2
3800,8
3801,3
3802,7
3803,7
3804,6
3805,9
3806,3
3807,2
3808,1
3809,6
3810,1
3811,9
3812,2
3813,5
3814,4
3815,1
3816,8
3817,8
3818,4
3819,4
3820,5
3821,8
3822,7
3823,8
3824,9
3825,1
3826,5
3827,6
3828,9
3829,9
3830,1
3831,5
3832,0
3833,3
3834,3
3835,2
3836,1
3837,3
3838,4
3839,3
3840,0
3841,9
3842,1
3843,8
3844,3
3845,8
3846,9
3847,6
3848,8
3849,7
3850,6
3851,5
3852,6
3853,0
3854,2
3855,1
3856,0
3857,6
3858,0
3859,1
3860,4
3861,7
3862,7
3863,7
3864,7
3865,8
3866,5
3867,1
3868,1
3869,8
3870,0
3871,5
3872,1
3873,2
3874,3
3875,5
3876,1
3877,6
3878,0
3879,4
3880,0
3881,7
3882,8
3883,3
3884,0
3885,7
3886,1
3887,5
3888,7
3889,7
3890,0
3891,9
3892,5
3893,0
3894,3
3895,1
3896,6
3897,5
3898,2
3899,6
3900,9
3901,2
3902,1
3903,8
3904,3
3905,6
3906,4
3907,5
3908,5
3909,4
3910,6
3911,1
3912,7
3913,9
3914,0
3915,8
3916,1
3917,4
3918,8
3919,8
3920,7
3921,1
3922,7
3923,2
3924,4
3925,5
3926,2
3927,0
3928,9
3929,1
3930,2
3931,7
3932,0
3933,6
3934,3
3935,8
3936,8
3937,0
3938,5
3939,9
3940,4
3941,1
3942,2
3943,3
3944,4
3945,7
3946,5
3947,7
3948,1
3949,0
3950,4
3951,1
3952,3
3953,6
3954,7
3955,0
3956,2
3957,4
3958,4
3959,9
3960,0
3961,5
3962,0
3963,3
3964,4
3965,1
3966,5
3967,5
3968,4
3969,2
3970,0
3971,7
3972,7
3973,7
3974,2
3975,2
3976,9
3977,2
3978,7
3979,1
3980,3
3981,8
3982,4
3983,9
3984,0
3985,3
3986,5
3987,5
3988,1
3989,7
3990,5
3991,4
3992,9
3993,3
3994,2
3995,5
3996,6
3997,6
3998,7
3999,9
4000,9
4001,1
4002,8
4003,0
4004,6
4005,7
4006,4
4007,8
4008,8
4009,6
4010,7
4011,7
4012,5
4013,6
4014,6
4015,8
4016,5
4017,1
4018,5
4019,1
4020,2
4021,7
4022,3
4023,7
4024,4
4025,7
4026,5
4027,0
4028,0
4029,4
4030,4
4031,1
4032,7
4033,7
4034,8
4035,9
4036,3
4037,6
4038,5
4039,4
4040,7
4041,3
4042,6
4043,2
4044,4
4045,9
4046,8
4047,0
4048,9
4049,0
4050,7
4051,7
4052,6
4053,8
4054,1
4055,8
4056,5
4057,9
4058,3
4059,1
4060,9
4061,1
4062,3
4063,5
4064,0
4065,2
4066,2
4067,1
4068,7
4069,3
4070,1
4071,3
4072,7
4073,0
4074,5
4075,5
4076,0
4077,0
4078,9
4079,8
4080,6
4081,5
4082,6
4083,6
4084,3
4085,5
4086,6
4087,5
4088,5
4089,1
4090,5
4091,8
4092,4
4093,8
4094,1
4095,1
4096,1
4097,6
4098,1
4099,3
4100,9
4101,6
4102,4
4103,2
4104,8
4105,7
4106,8
4107,2
4108,6
4109,5
4110,2
4111,6
4112,0
4113,2
4114,4
4115,9
4116,6
4117,3
4118,2
4119,6
4120,7
4121,3
4122,6
4123,3
4124,2
4125,1
4126,4
4127,4
4128,6
4129,3
4130,0
4131,3
4132,4
4133,9
4134,6
4135,0
4136,3
4137,3
4138,7
4139,5
4140,1
4141,9
4142,7
4143,9
4144,3
4145,4
4146,0
4147,4
4148,4
4149,3
4150,8
4151,9
4152,8
4153,3
4154,1
4155,7
4156,6
4157,6
4158,3
4159,9
4160,0
4161,1
4162,7
4163,4
4164,1
4165,8
4166,8
4167,0
4168,5
4169,2
4170,1
4171,2
4172,8
4173,9
4174,7
4175,5
4176,7
4177,2
4178,3
4179,4
4180,9
4181,3
4182,6
4183,1
4184,7
4185,1
4186,4
4187,4
4188,4
4189,3
4190,9
4191,0
4192,4
4193,1
4194,8
4195,0
4196,4
4197,1
4198,7
4199,8
4200,3
4201,9
4202,2
4203,0
4204,0
4205,5
4206,8
4207,2
4208,9
4209,0
4210,8
4211,0
4212,0
4213,3
4214,7
4215,7
4216,5
4217,3
4218,2
4219,2
4220,1
4221,9
4222,3
4223,2
4224,7
4225,5
4226,5
4227,2
4228,1
4229,8
4230,4
4231,2
4232,9
4233,7
4234,1
4235,6
4236,6
4237,2
4238,2
4239,0
4240,2
4241,8
4242,9
4243,5
4244,1
4245,6
4246,2
4247,1
4248,3
4249,5
4250,7
4251,4
4252,8
4253,6
4254,5
4255,5
4256,7
4257,5
4258,9
4259,5
4260,8
4261,6
4262,7
4263,4
4264,8
4265,3
4266,3
4267,0
4268,1
4269,0
4270,9
4271,2
4272,3
4273,4
4274,5
4275,4
4276,7
4277,0
4278,1
4279,5
4280,0
4281,5
4282,6
4283,8
4284,9
4285,8
4286,2
4287,8
4288,1
4289,5
4290,6
4291,0
4292,7
4293,5
4294,4
4295,8
4296,7
4297,8
4298,1
4299,6
4300,0
4301,3
4302,4
4303,9
4304,4
4305,4
4306,6
4307,9
4308,6
4309,1
4310,2
4311,5
4312,4
4313,9
4314,3
4315,1
4316,1
4317,8
4318,2
4319,3
4320,5
4321,0
4322,8
4323,9
4324,6
4325,4
4326,4
4327,4
4328,8
4329,6
4330,1
4331,9
4332,9
4333,5
4334,9
4335,6
4336,4
4337,4
4338,1
4339,1
4340,5
4341,1
4342,3
4343,9
4344,0
4345,5
4346,3
4347,3
4348,7
4349,3
4350,8
4351,1
4352,1
4353,3
4354,5
4355,5
4356,9
4357,8
4358,3
4359,9
4360,7
4361,1
4362,5
4363,1
4364,5
4365,9
4366,8
4367,9
4368,1
4369,8
4370,8
4371,3
4372,7
4373,0
4374,1
4375,6
4376,3
4377,3
4378,9
4379,4
4380,8
4381,0
4382,4
4383,9
4384,3
4385,6
4386,2
4387,3
4388,2
4389,0
4390,1
4391,4
4392,4
4393,5
4394,7
4395,0
4396,7
4397,7
4398,7
4399,8
4400,6
4401,9
4402,3
4403,4
4404,3
4405,1
4406,5
4407,9
4408,3
4409,3
4410,1
4411,3
4412,7
4413,1
4414,3
4415,2
4416,8
4417,0
4418,7
4419,6
4420,9
4421,1
4422,1
4423,9
4424,2
4425,6
4426,2
4427,5
4428,5
4429,1
4430,6
4431,9
4432,0
4433,0
4434,4
4435,4
4436,6
4437,4
4438,6
4439,5
4440,4
4441,4
4442,7
4443,3
4444,2
4445,4
4446,9
4447,0
4448,4
4449,0
4450,8
4451,0
4452,8
4453,5
4454,6
4455,1
4456,6
4457,2
4458,1
4459,2
4460,9
4461,4
4462,7
4463,5
4464,2
4465,0
4466,4
4467,1
4468,5
4469,3
4470,1
4471,4
4472,7
4473,8
4474,8
4475,0
4476,8
4477,3
4478,0
4479,8
4480,3
4481,0
4482,7
4483,1
4484,1
4485,3
4486,7
4487,5
4488,9
4489,1
4490,6
4491,5
4492,2
4493,1
4494,3
4495,3
4496,5
4497,7
4498,7
4499,6
4500,9
4501,8
4502,7
4503,5
4504,3
4505,4
4506,2
4507,1
4508,3
4509,5
4510,3
4511,9
4512,7
4513,4
4514,8
4515,8
4516,0
4517,6
4518,9
4519,6
4520,1
4521,5
4522,8
4523,7
4524,1
4525,6
4526,7
4527,7
4528,4
4529,4
4530,0
4531,6
4532,7
4533,1
4534,4
4535,3
4536,9
4537,3
4538,9
4539,8
4540,0
4541,0
4542,6
4543,9
4544,2
4545,2
4546,8
4547,2
4548,2
4549,3
4550,9
4551,8
4552,6
4553,4
4554,2
4555,6
4556,3
4557,4
4558,7
4559,1
4560,7
4561,0
4562,7
4563,9
4564,9
4565,5
4566,7
4567,8
4568,1
4569,8
4570,6
4571,4
4572,8
4573,4
4574,9
4575,7
4576,4
4577,3
4578,0
4579,0
4580,0
4581,0
4582,9
4583,2
4584,2
4585,1
4586,8
4587,2
4588,4
4589,2
4590,4
4591,6
4592,4
4593,8
4594,4
4595,1
4596,5
4597,1
4598,3
4599,1
4600,2
4601,3
4602,0
4603,3
4604,2
4605,5
4606,5
4607,9
4608,3
4609,7
4610,8
4611,1
4612,2
4613,2
4614,8
4615,9
4616,3
4617,9
4618,1
4619,6
4620,6
4621,5
4622,6
4623,7
4624,5
4625,4
4626,7
4627,3
4628,5
4629,2
4630,7
4631,0
4632,7
4633,5
4634,1
4635,6
4636,2
4637,4
4638,6
4639,8
4640,0
4641,5
4642,0
4643,8
4644,3
4645,2
4646,7
4647,4
4648,8
4649,7
4650,7
4651,1
4652,0
4653,0
4654,4
4655,0
4656,8
4657,8
4658,3
4659,7
4660,2
4661,5
4662,3
4663,3
4664,6
4665,8
4666,1
4667,3
4668,5
4669,8
4670,4
4671,5
4672,9
4673,0
4674,0
4675,4
4676,3
4677,4
4678,5
4679,0
4680,8
4681,2
4682,9
4683,7
4684,7
4685,7
4686,6
4687,3
4688,4
4689,5
4690,1
4691,5
4692,3
4693,5
4694,6
4695,4
4696,1
4697,8
4698,1
4699,2
4700,8
4701,3
4702,5
4703,3
4704,6
4705,7
4706,1
4707,0
4708,1
4709,4
4710,9
4711,5
4712,3
4713,9
4714,4
4715,7
4716,4
4717,2
4718,2
4719,3
4720,8
4721,9
4722,7
4723,5
4724,1
4725,8
4726,2
4727,5
4728,6
4729,4
4730,3
4731,8
4732,8
4733,1
4734,2
4735,1
4736,3
4737,4
4738,4
4739,0
4740,0
4741,5
4742,0
4743,8
4744,7
4745,0
4746,6
4747,8
4748,0
4749,9
4750,0
4751,1
4752,8
4753,1
4754,1
4755,1
4756,8
4757,5
4758,5
4759,6
4760,5
4761,7
4762,8
4763,2
4764,7
4765,8
4766,2
4767,6
4768,9
4769,0
4770,5
4771,4
4772,7
4773,9
4774,4
4775,6
4776,4
4777,7
4778,0
4779,9
4780,7
4781,7
4782,5
4783,8
4784,9
4785,8
4786,8
4787,7
4788,4
4789,0
4790,0
4791,9
4792,7
4793,8
4794,2
4795,1
4796,3
4797,1
4798,4
4799,0
4800,6
4801,8
4802,6
4803,6
4804,5
4805,0
4806,4
4807,1
4808,4
4809,3
4810,9
4811,3
4812,5
4813,7
4814,2
4815,3
4816,9
4817,7
4818,5
4819,2
4820,1
4821,7
4822,4
4823,2
4824,5
4825,2
4826,6
4827,7
4828,8
4829,1
4830,3
4831,5
4832,4
4833,3
4834,8
4835,6
4836,8
4837,8
4838,9
4839,6
4840,8
4841,8
4842,8
4843,7
4844,2
4845,1
4846,3
4847,6
4848,0
4849,4
4850,9
4851,7
4852,2
4853,0
4854,5
4855,1
4856,1
4857,3
4858,7
4859,9
4860,2
4861,8
4862,6
4863,6
4864,1
4865,7
4866,5
4867,4
4868,6
4869,7
4870,3
4871,2
4872,0
4873,5
4874,3
4875,3
4876,3
4877,5
4878,3
4879,3
4880,9
4881,3
4882,4
4883,7
4884,4
4885,1
4886,3
4887,8
4888,0
4889,9
4890,0
4891,9
4892,7
4893,8
4894,7
4895,0
4896,3
4897,8
4898,1
4899,3
4900,7
4901,8
4902,3
4903,4
4904,3
4905,2
4906,2
4907,7
4908,5
4909,9
4910,4
4911,7
4912,9
4913,3
4914,1
4915,2
4916,6
4917,7
4918,0
4919,8
4920,9
4921,7
4922,0
4923,5
4924,7
4925,0
4926,4
4927,7
4928,7
4929,1
4930,6
4931,9
4932,3
4933,3
4934,4
4935,7
4936,4
4937,9
4938,7
4939,2
4940,6
4941,5
4942,7
4943,1
4944,7
4945,7
4946,4
4947,4
4948,8
4949,2
4950,6
4951,2
4952,3
4953,7
4954,9
4955,5
4956,3
4957,4
4958,9
4959,4
4960,7
4961,0
4962,4
4963,6
4964,7
4965,3
4966,4
4967,2
4968,9
4969,6
4970,3
4971,2
4972,8
4973,5
4974,8
4975,9
4976,6
4977,0
4978,2
4979,1
4980,8
4981,8
4982,9
4983,2
4984,2
4985,1
4986,7
4987,3
4988,5
4989,4
4990,3
4991,9
4992,8
4993,6
4994,8
4995,7
4996,8
4997,3
4998,5
4999,5
5000,2
5001,8
5002,8
5003,5
5004,2
5005,4
5006,8
5007,5
5008,9
5009,9
5010,6
5011,8
5012,6
5013,8
5014,1
5015,6
5016,4
5017,1
5018,0
5019,1
5020,8
5021,2
5022,4
5023,3
5024,5
5025,5
5026,3
5027,3
5028,9
5029,4
5030,6
5031,9
5032,0
5033,0
5034,4
5035,5
5036,9
5037,0
5038,5
5039,3
5040,2
5041,0
5042,2
5043,2
5044,3
5045,9
5046,6
5047,1
5048,6
5049,2
5050,6
5051,2
5052,0
5053,8
5054,7
5055,6
5056,1
5057,3
5058,1
5059,2
5060,7
5061,7
5062,3
5063,8
5064,5
5065,0
5066,3
5067,1
5068,0
5069,3
5070,4
5071,1
5072,7
5073,2
5074,9
5075,1
5076,6
5077,6
5078,5
5079,6
5080,5
5081,9
5082,0
5083,4
5084,9
5085,2
5086,7
5087,5
5088,8
5089,8
5090,6
5091,5
5092,5
5093,9
5094,1
5095,8
5096,6
5097,4
5098,5
5099,8
5100,0
5101,3
5102,0
5103,1
5104,0
5105,6
5106,3
5107,3
5108,3
5109,3
5110,0
5111,4
5112,8
5113,3
5114,8
5115,1
5116,7
5117,1
5118,6
5119,1
5120,0
5121,8
5122,7
5123,5
5124,3
5125,7
5126,5
5127,5
5128,2
5129,2
5130,6
5131,2
5132,0
5133,7
5134,1
5135,1
5136,9
5137,1
5138,7
5139,7
5140,5
5141,3
5142,4
5143,3
5144,0
5145,8
5146,0
5147,7
5148,5
5149,8
5150,4
5151,9
5152,2
5153,5
5154,4
5155,0
5156,4
5157,8
5158,4
5159,8
5160,6
5161,0
5162,9
5163,7
5164,9
5165,9
5166,6
5167,5
5168,8
5169,6
5170,4
5171,6
5172,4
5173,9
5174,2
5175,9
5176,7
5177,7
5178,1
5179,0
5180,2
5181,5
5182,2
5183,4
5184,9
5185,5
5186,3
5187,1
5188,5
5189,8
5190,6
5191,2
5192,5
5193,1
5194,9
5195,0
5196,0
5197,1
5198,0
5199,0
5200,8
5201,6
5202,7
5203,1
5204,2
5205,5
5206,1
5207,1
5208,5
5209,8
5210,2
5211,0
5212,8
5213,8
5214,0
5215,6
5216,5
5217,1
5218,0
5219,3
5220,0
5221,5
5222,7
5223,1
5224,9
5225,7
5226,6
5227,8
5228,5
5229,5
5230,2
5231,4
5232,2
5233,9
5234,8
5235,4
5236,5
5237,3
5238,0
5239,1
5240,8
5241,4
5242,0
5243,7
5244,3
5245,3
5246,5
5247,5
5248,1
5249,6
5250,0
5251,5
5252,0
5253,3
5254,2
5255,2
5256,4
5257,2
5258,5
5259,3
5260,1
5261,4
5262,5
5263,8
5264,9
5265,5
5266,5
5267,6
5268,8
5269,4
5270,4
5271,5
5272,9
5273,9
5274,6
5275,9
5276,6
5277,5
5278,8
5279,6
5280,3
5281,8
5282,0
5283,0
5284,9
5285,8
5286,1
5287,1
5288,4
5289,4
5290,2
5291,9
5292,1
5293,0
5294,3
5295,1
5296,4
5297,1
5298,7
5299,4
5300,8
5301,2
5302,6
5303,5
5304,3
5305,4
5306,9
5307,7
5308,7
5309,7
5310,3
5311,6
5312,6
5313,1
5314,1
5315,9
5316,5
5317,7
5318,7
5319,9
5320,5
5321,7
5322,7
5323,5
5324,0
5325,0
5326,7
5327,2
5328,8
5329,4
5330,9
5331,7
5332,9
5333,9
5334,3
5335,3
5336,3
5337,2
5338,3
5339,2
5340,6
5341,9
5342,2
5343,5
5344,7
5345,3
5346,7
5347,8
5348,1
5349,6
5350,4
5351,2
5352,9
5353,4
5354,0
5355,4
5356,6
5357,5
5358,7
5359,2
5360,2
5361,9
5362,1
5363,8
5364,4
5365,4
5366,9
5367,4
5368,5
5369,1
5370,9
5371,2
5372,3
5373,8
5374,4
5375,5
5376,8
5377,2
5378,8
5379,6
5380,7
5381,3
5382,3
5383,4
5384,3
5385,4
5386,6
5387,6
5388,7
5389,2
5390,9
5391,7
5392,1
5393,2
5394,0
5395,1
5396,2
5397,4
5398,2
5399,0
5400,9
5401,1
5402,8
5403,5
5404,7
5405,1
5406,1
5407,2
5408,6
5409,0
5410,2
5411,0
5412,6
5413,7
5414,0
5415,0
5416,7
5417,3
5418,5
5419,1
5420,0
5421,8
5422,5
5423,3
5424,6
5425,1
5426,1
5427,4
5428,4
5429,4
5430,0
5431,2
5432,9
5433,3
5434,2
5435,9
5436,1
5437,8
5438,3
5439,2
5440,8
5441,9
5442,4
5443,3
5444,3
5445,0
5446,3
5447,8
5448,4
5449,0
5450,0
5451,8
5452,4
5453,3
5454,8
5455,5
5456,7
5457,0
5458,6
5459,3
5460,5
5461,0
5462,1
5463,6
5464,7
5465,2
5466,0
5467,7
5468,5
5469,6
5470,8
5471,2
5472,6
5473,8
5474,6
5475,6
5476,1
5477,7
5478,4
5479,5
5480,4
5481,5
5482,3
5483,8
5484,1
5485,6
5486,5
5487,4
5488,2
5489,3
5490,1
5491,3
5492,9
5493,3
5494,7
5495,9
5496,7
5497,9
5498,6
5499,0
5500,8
5501,5
5502,8
5503,5
5504,3
5505,7
5506,0
5507,4
5508,7
5509,6
5510,6
5511,6
5512,3
5513,8
5514,1
5515,8
5516,9
5517,1
5518,0
5519,6
5520,4
5521,8
5522,2
5523,1
5524,3
5525,4
5526,1
5527,7
5528,8
5529,5
5530,6
5531,4
5532,7
5533,4
5534,3
5535,6
5536,0
5537,5
5538,8
5539,2
5540,3
5541,6
5542,1
5543,5
5544,0
5545,5
5546,5
5547,6
5548,0
5549,3
5550,5
5551,8
5552,1
5553,5
5554,3
5555,2
5556,1
5557,9
5558,7
5559,1
5560,8
5561,6
5562,8
5563,4
5564,0
5565,7
5566,4
5567,5
5568,0
5569,7
5570,8
5571,5
5572,4
5573,3
5574,8
5575,2
5576,0
5577,9
5578,7
5579,9
5580,5
5581,7
5582,0
5583,3
5584,0
5585,9
5586,7
5587,5
5588,1
5589,4
5590,1
5591,6
5592,3
5593,0
5594,7
5595,7
5596,0
5597,7
5598,6
5599,6
5600,3
5601,5
5602,6
5603,0
5604,8
5605,4
5606,6
5607,2
5608,7
5609,7
5610,9
5611,3
5612,8
5613,5
5614,5
5615,6
5616,2
5617,8
5618,9
5619,3
5620,9
5621,1
5622,4
5623,4
5624,1
5625,1
5626,5
5627,3
5628,0
5629,5
5630,5
5631,2
5632,6
5633,9
5634,0
5635,7
5636,9
5637,5
5638,1
5639,5
5640,7
5641,1
5642,5
5643,2
5644,3
5645,9
5646,9
5647,8
5648,7
5649,6
5650,9
5651,7
5652,4
5653,2
5654,7
5655,5
5656,8
5657,2
5658,5
5659,1
5660,0
5661,6
5662,2
5663,4
5664,1
5665,1
5666,7
5667,6
5668,8
5669,8
5670,8
5671,0
5672,2
5673,4
5674,5
5675,7
5676,1
5677,9
5678,3
5679,2
5680,1
5681,6
5682,8
5683,1
5684,3
5685,4
5686,0
5687,2
5688,3
5689,0
5690,8
5691,0
5692,4
5693,6
5694,3
5695,6
5696,7
5697,1
5698,7
5699,4
5700,3
5701,4
5702,1
5703,5
5704,7
5705,2
5706,4
5707,0
5708,7
5709,7
5710,6
5711,4
5712,0
5713,7
5714,3
5715,0
5716,5
5717,6
5718,7
5719,8
5720,9
5721,8
5722,7
5723,2
5724,2
5725,5
5726,2
5727,4
5728,9
5729,1
5730,7
5731,2
5732,7
5733,5
5734,3
5735,0
5736,8
5737,8
5738,7
5739,5
5740,3
5741,1
5742,0
5743,4
5744,2
5745,9
5746,9
5747,9
5748,2
5749,2
5750,6
5751,0
5752,0
5753,9
5754,8
5755,0
5756,2
5757,6
5758,1
5759,9
5760,0
5761,3
5762,7
5763,8
5764,3
5765,0
5766,9
5767,6
5768,5
5769,0
5770,7
5771,1
5772,5
5773,3
5774,4
5775,4
5776,4
5777,6
5778,2
5779,4
5780,7
5781,1
5782,7
5783,4
5784,7
5785,2
5786,8
5787,9
5788,9
5789,0
5790,4
5791,0
5792,7
5793,9
5794,2
5795,3
5796,8
